score,genre,review
3.1,Comedy,if many of the situations in atl are familiar and the characters attitude changes sometimes hard to buy the movie does a fine job of capturing the atmosphere of inner city atlanta
3.0,Horror,ainda que relativamente engenhoso o roteiro depende excessivamente de coincidências e revela se pouco original além de não conseguir criar um único personagem com quem o público possa se identificar
1.0,Horror,dead in the water
3.8,Horror,chasing jim down all those meandering dead end rabbit holes sure is a lot of escapist fun
2.0,Comedy,witch mountain isnt nearly as soulless or crass as other recent disney remakes but its definitely louder
2.5,Comedy,possesses too few positive attributes to even warrant a mild recommendation
3.0,Comedy,the script (cowritten by director craig johnson and mark heyman) feels the need to lunge for buried family trauma big reveals and hugs in its final act
2.5,Comedy,musters only a few lackluster laughs [but] has one trump card its a kid friendly pg film that celebrates museums
2.5,Comedy,the humor never rises very far above the barnyard
2.5,Comedy,[if it] isnt entirely successful its partly because the music late night satire swathed in gentle folkie chords and mr phillipss modest but knowing manner dont quite match up with the star is born clichés of the plot
1.0,Comedy,itll be hard enough to keep the attention of the children and harder still to keep adults from wishing they could get back the hour and half they just lost
3.8,Comedy,it also runs out of steam abruptly as if there were nowhere else to go but gervais wickedly sly concept lingers quite awhile after the final chuckle and thats the truth
3.1,Comedy,this enjoyable if sometimes uneven denouncement of consumerism run amok is clearly fishers show
0.5,Comedy,this biopic is soulless underwritten over acted and worse just plain dull
3.8,Comedy,artificial as leatherheads sometimes gets its grounded in modern screen naturalism as in all of clooneys directing efforts theres also an ethical seriousness at its core
4.5,Comedy,a poignant human story deeply rooted in feelings we all can relate to even if we come from a more conventional family than this one
4.0,Horror,the film is incisive about the all too mundane social physical and emotional pressures exacted upon its heroine
1.2,Horror,final destination 5 starts with an r rated 3d bang but the cheap thrills wear off way fast and were left with atrocious acting feeble writing and clueless directing
2.5,Comedy,mansomes crowning achievement is its title
3.8,Comedy,one of the summers pleasant surprises
1.9,Comedy,whats the worst that could happen you say well for starters getting locked in a theater showing this movie on a continuous 24 hour loop
3.1,Comedy,saving grace is charming enough and entertaining enough for me to recommend it
4.5,Horror,the beauty of this film is that as it carries us along we see how caroles every reaction makes sense even whilst occasional glimpses through the eyes of others show clearly that she has completely lost it
2.5,Horror,a combination monster/disaster movie it explores issues as fundamentally elusive as the nature of man the existence of god and the purpose of religion and its conclusions arent going to leave anybody feeling too good about whatever they believe
2.0,Comedy,the whole thing is chaotic and crazy but its also fairly predictable
3.0,Comedy,watered down sequel isnt meant for kids
2.0,Comedy,a scattering of small lovely moments but hardly setting the screen alight especially with its cop out ending
2.5,Comedy,while the film is completely unpretentious and moves at a pleasant pace its also lightweight
2.5,Comedy,randal and dante were funny 12 years ago; now they look and sound like myspace predators
5.0,Comedy,easily the funniest film of the year and one of those movies for all ages (seriously)
5.0,Comedy,the strangest film i have seen easily in a decade possibly ever and heres the best part its also a masterpiece
0.0,Horror,with supernatural elements failing to pay off as window dressing for a potentially serious broken family drama an audience giggling throughout the films ending is the least of hereditarys problems
4.5,Comedy,horrors goal is simply delivering fun the thrill of constant frights releases rollercoaster level endorphins the fans cant get enough of the rush blood fest shoves it right in our faces and then some
3.1,Horror,its good to see [salles] getting a chance to direct in hollywood and pleasant to have a scary movie that features adults and a fine vulnerable actress
1.0,Comedy,in what ends up as a nightmarish fusion of glee and sister act 2 a mixed race church choir makes a bid for glory by painfully christianising scraps of once perfectly acceptable pop songs
4.2,Comedy,a great role for a truly great talent who just happens to be in her 70s the movie is just under 90 minutes but tomlin delivers in that short time her wise cracking one liners are tempered by a real sense of loss and vulnerability
3.5,Comedy,youve heard politics make strange bedfellows in this smart sharp frequently hilarious often raunchy odd couple rom com strange bedfellows make some pretty interesting politics
1.0,Comedy,remember when jerry oconnell had a future
5.0,Comedy,this is one of the funniest movies ever made
2.0,Comedy,generic loud and violent action; not for kids
3.0,Comedy,generally jenkins shows few rookie jitters and she got excellent performances from the rest of her cast
5.0,Comedy,tatis attempt to answer this question in the midst of an increasingly impersonal world how do we keep our humanity
3.9,Comedy,the worlds ends ultimately succeeds where its protagonists fail proving its possible to grow up without getting old
2.0,Comedy,revisiting dumb and dumber may have sounded like a stupid idea but dumb and dumber to removes all doubt
4.0,Comedy,what luck then that stella meghies film returns to its stronger elements so often
3.0,Horror,an awe inspiring mind gouging eye blazing spectacle of high pitched disappointment
