score,genre,review
1.9,Comedy,sure valentines day smacks cute and is probably an adequate date movie but it doesnt really inspire genuine tingling feel good sentiments that a well crafted film of this genre should do
2.5,Comedy,the hangover part 2 definitely has its moments and a few big laughs throughout but the most memorable thing about this second substance induced amnesia comedy is how ultimately forgettable it is
3.5,Comedy,thanks to this antagonism and a few good jokes the film is very entertaining [full review in spanish]
4.0,Drama,its not just greenaways best film in years but one of his best films period
4.0,Comedy,a monster pregnancy midnight comedy that exists somewhere between joseph kahns take on teeth and slither with some gremlins/critters thrown in
4.0,Drama,with three spectacular chase sequences and some top notch female casting its the best mission impossible film since well since the last one because that was very good too
1.2,Comedy,an estrogen fueled salute to the virtues of excess if thats your gucci bag
2.0,Action,yates takes an overtly complex approach with the mix between present day and flashbacks with a distinctly convoluted structure that can disorientate the viewer
2.5,Drama,it doesnt make for much of a film even with a lead as gifted as cate blanchett and a director as proficient as richard linklater
3.5,Drama,specific and detailed enough to separate itself from the pack
4.0,Drama,a sterling modern war picture with an intriguing moral twist
1.5,Drama,fifty shades darker is not a comedy or at least i think its not supposed to be funny the sequel to fifty shades of grey is borderline farcical
3.0,Comedy,not close to the insanely imaginative material from the shows heyday but still funny its own right
3.0,Drama,ne samo politi%u010dki nego i zanatski korektan film
4.4,Horror,where most teen horror movies revel in the peer group splintering and getting slaughtered this one is more interested in how people gather around a loved one and shield her from harm
2.0,Drama,the vatican tapes has presumably been released with halloween scares in mind but the movie only induces hilarity with some of the daftest exorcism scenes youll see
3.0,Drama,sweet peek behind poppins story with very dark moments
3.0,Drama,it sounds ungrateful to complain that the place beyond the pines is ambitious to a fault but cianfrance is capable of shapelier cinema
3.1,Drama,as considerable as her gifts may be buy is ultimately unable to hold mia madre together
2.0,Horror,dispiriting and unpleasant a trip to eden lake will leave most viewers feeling the need for a hot shower and a tetanus jab
3.8,Drama,lawrence a rock on which to build a franchise sells all of this beautifully her empathy roots the sci fi extravaganza in an emotional reality that becomes crucial as the games unfold
3.8,Comedy,you know all those brainless high school comedies heres what one would look like if it had brains
5.0,Drama,dont expect a history lesson shauns story is more than enough to grab and hold your attention
4.0,Action,the real emotional resonance is due exclusively to lawrence who moves through the film with an urgent determination that brings a visceral reality to even the most far fetched of situations
4.0,Drama,like nearly all of derek jarmans films his war requiem is an uneven work where its often easier to admire what was attempted more than what was actually achieved
2.0,Drama,it could have been a slick romantic comedy or perhaps an action packed crime film with lots of playful flirting but instead this drama steeped in somber realism is lifeless and forgettable
3.5,Comedy,midway through the film takes a shift to a darker and more thoughtful tone revealing hidden depths to andersons film making that are a welcome surprise
3.1,Drama,the cast also includes david carradine richard roundtree and candy clark good actors all but you have to be awfully good not to be upstaged by the death throes of a dying quetzalcoatl
5.0,Drama,its the one weve been waiting for
3.1,Drama,for the most part though there really isnt enough suspense or drama to make the statement more than an occasionally chilling civics lesson
4.0,Action,you get a pinch of metaphysics with your high jinks you also get walking up walls scenes worthy of the matrix you get cool daggers and you get gemma arterton whats not to love
3.1,Drama,quite a bit smarter than some of director garry marshalls other weepies but his big happy clumsy style ultimately isnt suited for finely tuned melodrama
3.0,Comedy,the big wedding is an occasionally charming and overall strangely watchable variation in the dysfunctional wedding comedy subgenre
4.0,Drama,it feels a little undisciplined at times  but its bracingly provocative
2.5,Comedy,conjures up the surreal adolescent daydreams of stuffy high school classrooms you might as well be watching the doodling in some kids notebook come to life
2.0,Drama,the subplot turns what might have been a fascinating true life adventure into a lurid stereotypical melodrama
